table_name,ordinal_position,column_name,data_type,character_maximum_length,numeric_precision,numeric_scale,is_nullable
hr_version,4,last_modified_uid,integer,,32,0,NO
hr_version,5,country_id,integer,,32,0,YES
hr_version,6,private_state_id,integer,,32,0,YES
hr_version,7,private_country_id,integer,,32,0,YES
hr_version,8,distance_home_work,integer,,32,0,YES
hr_version,9,km_home_work,integer,,32,0,YES
hr_version,10,children,integer,,32,0,YES
hr_version,11,department_id,integer,,32,0,YES
hr_version,12,job_id,integer,,32,0,YES
hr_version,13,address_id,integer,,32,0,YES
hr_version,14,work_location_id,integer,,32,0,YES
hr_version,15,departure_reason_id,integer,,32,0,YES
hr_version,16,resource_calendar_id,integer,,32,0,YES
hr_version,17,contract_template_id,integer,,32,0,YES
hr_version,18,structure_type_id,integer,,32,0,YES
hr_version,19,contract_type_id,integer,,32,0,YES
hr_version,20,hr_responsible_id,integer,,32,0,NO
hr_version,21,create_uid,integer,,32,0,YES
hr_version,22,write_uid,integer,,32,0,YES
hr_version,23,name,character varying,,,,YES
hr_version,24,identification_id,character varying,,,,YES
hr_version,25,ssnid,character varying,,,,YES
hr_version,26,passport_id,character varying,,,,YES
hr_version,27,sex,character varying,,,,YES
hr_version,28,private_street,character varying,,,,YES
hr_version,29,private_street2,character varying,,,,YES
hr_version,30,private_city,character varying,,,,YES
hr_version,31,private_zip,character varying,,,,YES
hr_version,32,distance_home_work_unit,character varying,,,,NO
hr_version,33,marital,character varying,,,,NO
hr_version,34,spouse_complete_name,character varying,,,,YES
hr_version,35,employee_type,character varying,,,,NO
hr_version,36,job_title,character varying,,,,YES
hr_version,37,date_version,date,,,,NO
hr_version,38,passport_expiration_date,date,,,,YES
hr_version,39,spouse_birthdate,date,,,,YES
hr_version,40,departure_date,date,,,,YES
hr_version,41,contract_date_start,date,,,,YES
hr_version,42,contract_date_end,date,,,,YES
hr_version,43,trial_date_end,date,,,,YES
hr_version,44,departure_description,text,,,,YES
hr_version,45,additional_note,text,,,,YES
hr_version,46,wage,numeric,,,,YES
hr_version,47,active,boolean,,,,YES
hr_version,48,is_custom_job_title,boolean,,,,YES
hr_version,49,is_flexible,boolean,,,,YES
hr_version,50,is_fully_flexible,boolean,,,,YES
hr_version,51,last_modified_date,timestamp without time zone,,,,NO
hr_version,52,create_date,timestamp without time zone,,,,YES
hr_version,53,write_date,timestamp without time zone,,,,YES
hr_version,54,ruleset_id,integer,,32,0,YES
hr_version,55,struct_id,integer,,32,0,YES
hr_version,56,schedule_pay,character varying,,,,YES
hr_version,57,hra,numeric,,,,YES
hr_version,58,travel_allowance,numeric,,,,YES
hr_version,59,da,numeric,,,,YES
hr_version,60,meal_allowance,numeric,,,,YES
hr_version,61,medical_allowance,numeric,,,,YES
hr_version,62,other_allowance,numeric,,,,YES
hr_version,63,analytic_account_id,integer,,32,0,YES
hr_version,64,journal_id,integer,,32,0,YES
hr_version_wizard,1,id,integer,,32,0,NO
hr_version_wizard,2,contract_template_id,integer,,32,0,NO
hr_version_wizard,3,create_uid,integer,,32,0,YES
hr_version_wizard,4,write_uid,integer,,32,0,YES
hr_version_wizard,5,create_date,timestamp without time zone,,,,YES
hr_version_wizard,6,write_date,timestamp without time zone,,,,YES
hr_work_location,1,id,integer,,32,0,NO
hr_work_location,2,company_id,integer,,32,0,NO
hr_work_location,3,address_id,integer,,32,0,NO
hr_work_location,4,create_uid,integer,,32,0,YES
hr_work_location,5,write_uid,integer,,32,0,YES
hr_work_location,6,name,character varying,,,,NO
hr_work_location,7,location_type,character varying,,,,NO
hr_work_location,8,location_number,character varying,,,,YES
hr_work_location,9,active,boolean,,,,YES
hr_work_location,10,create_date,timestamp without time zone,,,,YES
hr_work_location,11,write_date,timestamp without time zone,,,,YES
html_editor_converter_test,1,id,integer,,32,0,NO
html_editor_converter_test,2,integer,integer,,32,0,YES
html_editor_converter_test,3,many2one,integer,,32,0,YES
html_editor_converter_test,4,create_uid,integer,,32,0,YES
html_editor_converter_test,5,write_uid,integer,,32,0,YES
html_editor_converter_test,6,char,character varying,,,,YES
html_editor_converter_test,7,selection_str,character varying,,,,YES
html_editor_converter_test,8,date,date,,,,YES
html_editor_converter_test,9,html,text,,,,YES
html_editor_converter_test,10,text,text,,,,YES
html_editor_converter_test,11,numeric,numeric,,,,YES
html_editor_converter_test,12,datetime,timestamp without time zone,,,,YES
html_editor_converter_test,13,create_date,timestamp without time zone,,,,YES
html_editor_converter_test,14,write_date,timestamp without time zone,,,,YES
html_editor_converter_test,15,float,double precision,,53,,YES
html_editor_converter_test,16,binary,bytea,,,,YES
html_editor_converter_test_sub,1,id,integer,,32,0,NO
html_editor_converter_test_sub,2,create_uid,integer,,32,0,YES
html_editor_converter_test_sub,3,write_uid,integer,,32,0,YES
html_editor_converter_test_sub,4,name,character varying,,,,YES
html_editor_converter_test_sub,5,create_date,timestamp without time zone,,,,YES
html_editor_converter_test_sub,6,write_date,timestamp without time zone,,,,YES
iap_account,1,id,integer,,32,0,NO
iap_account,2,service_id,integer,,32,0,NO
iap_account,3,create_uid,integer,,32,0,YES
iap_account,4,write_uid,integer,,32,0,YES
iap_account,5,name,character varying,,,,YES
iap_account,6,account_token,character varying,43,,,YES
iap_account,7,balance,character varying,,,,YES
iap_account,8,state,character varying,,,,YES
iap_account,9,service_locked,boolean,,,,YES
iap_account,10,create_date,timestamp without time zone,,,,YES
iap_account,11,write_date,timestamp without time zone,,,,YES
iap_account,12,warning_threshold,double precision,,53,,YES
iap_account,13,sender_name,character varying,,,,YES
iap_account_res_company_rel,1,iap_account_id,integer,,32,0,NO
iap_account_res_company_rel,2,res_company_id,integer,,32,0,NO
iap_account_res_users_rel,1,iap_account_id,integer,,32,0,NO
iap_account_res_users_rel,2,res_users_id,integer,,32,0,NO
iap_service,1,id,integer,,32,0,NO
iap_service,2,create_uid,integer,,32,0,YES
iap_service,3,write_uid,integer,,32,0,YES
iap_service,4,name,character varying,,,,NO
iap_service,5,technical_name,character varying,,,,NO
iap_service,6,description,jsonb,,,,NO
iap_service,7,unit_name,jsonb,,,,NO
iap_service,8,integer_balance,boolean,,,,NO
iap_service,9,create_date,timestamp without time zone,,,,YES
iap_service,10,write_date,timestamp without time zone,,,,YES
id_attachment_rel,1,id_ref,integer,,32,0,NO
id_attachment_rel,2,attach_ref,integer,,32,0,NO
ir_act_client,1,id,integer,,32,0,NO
ir_act_client,2,binding_model_id,integer,,32,0,YES
ir_act_client,3,create_uid,integer,,32,0,YES
ir_act_client,4,write_uid,integer,,32,0,YES
ir_act_client,5,type,character varying,,,,NO
ir_act_client,6,path,character varying,,,,YES
ir_act_client,7,binding_type,character varying,,,,NO
ir_act_client,8,binding_view_types,character varying,,,,YES
ir_act_client,9,name,jsonb,,,,NO
ir_act_client,10,help,jsonb,,,,YES
ir_act_client,11,create_date,timestamp without time zone,,,,YES
ir_act_client,12,write_date,timestamp without time zone,,,,YES
ir_act_client,13,tag,character varying,,,,NO
ir_act_client,14,target,character varying,,,,YES
ir_act_client,15,res_model,character varying,,,,YES
ir_act_client,16,context,character varying,,,,NO
ir_act_client,17,params_store,bytea,,,,YES
ir_act_report_xml,1,id,integer,,32,0,NO
ir_act_report_xml,2,binding_model_id,integer,,32,0,YES
ir_act_report_xml,3,create_uid,integer,,32,0,YES
ir_act_report_xml,4,write_uid,integer,,32,0,YES
ir_act_report_xml,5,type,character varying,,,,NO
ir_act_report_xml,6,path,character varying,,,,YES
ir_act_report_xml,7,binding_type,character varying,,,,NO
ir_act_report_xml,8,binding_view_types,character varying,,,,YES
ir_act_report_xml,9,name,jsonb,,,,NO
ir_act_report_xml,10,help,jsonb,,,,YES
ir_act_report_xml,11,create_date,timestamp without time zone,,,,YES
ir_act_report_xml,12,write_date,timestamp without time zone,,,,YES
ir_act_report_xml,13,paperformat_id,integer,,32,0,YES
ir_act_report_xml,14,model,character varying,,,,NO
ir_act_report_xml,15,report_type,character varying,,,,NO
ir_act_report_xml,16,report_name,character varying,,,,NO
ir_act_report_xml,17,report_file,character varying,,,,YES
ir_act_report_xml,18,attachment,character varying,,,,YES
ir_act_report_xml,19,domain,character varying,,,,YES
ir_act_report_xml,20,print_report_name,jsonb,,,,YES
ir_act_report_xml,21,multi,boolean,,,,YES
ir_act_report_xml,22,attachment_use,boolean,,,,YES
ir_act_report_xml,23,is_invoice_report,boolean,,,,YES
ir_act_server,1,id,integer,,32,0,NO
ir_act_server,2,binding_model_id,integer,,32,0,YES
ir_act_server,3,create_uid,integer,,32,0,YES
ir_act_server,4,write_uid,integer,,32,0,YES
ir_act_server,5,type,character varying,,,,NO
ir_act_server,6,path,character varying,,,,YES
ir_act_server,7,binding_type,character varying,,,,NO
ir_act_server,8,binding_view_types,character varying,,,,YES
ir_act_server,9,name,jsonb,,,,NO
ir_act_server,10,help,jsonb,,,,YES
ir_act_server,11,create_date,timestamp without time zone,,,,YES
ir_act_server,12,write_date,timestamp without time zone,,,,YES
ir_act_server,13,sequence,integer,,32,0,YES
ir_act_server,14,model_id,integer,,32,0,NO
ir_act_server,15,parent_id,integer,,32,0,YES
ir_act_server,16,crud_model_id,integer,,32,0,YES
ir_act_server,17,link_field_id,integer,,32,0,YES
ir_act_server,18,update_field_id,integer,,32,0,YES
ir_act_server,19,update_related_model_id,integer,,32,0,YES
ir_act_server,20,sequence_id,integer,,32,0,YES
ir_act_server,21,selection_value,integer,,32,0,YES
ir_act_server,22,automated_name,character varying,,,,YES
ir_act_server,23,usage,character varying,,,,NO
ir_act_server,24,state,character varying,,,,NO
ir_act_server,25,update_path,character varying,,,,YES
ir_act_server,26,update_m2m_operation,character varying,,,,YES
ir_act_server,27,update_boolean_value,character varying,,,,YES
ir_act_server,28,evaluation_type,character varying,,,,YES
ir_act_server,29,resource_ref,character varying,,,,YES
ir_act_server,30,webhook_url,character varying,,,,YES
ir_act_server,31,code,text,,,,YES
ir_act_server,32,value,text,,,,YES
ir_act_server,33,html_value,text,,,,YES
ir_act_server,34,activity_user_id,integer,,32,0,YES
ir_act_server,35,activity_type_id,integer,,32,0,YES
ir_act_server,36,template_id,integer,,32,0,YES
ir_act_server,37,activity_date_deadline_range,integer,,32,0,YES
ir_act_server,38,activity_summary,character varying,,,,YES
ir_act_server,39,followers_type,character varying,,,,YES
ir_act_server,40,followers_partner_field_name,character varying,,,,YES
ir_act_server,41,mail_post_method,character varying,,,,YES
ir_act_server,42,activity_date_deadline_range_type,character varying,,,,YES
ir_act_server,43,activity_user_type,character varying,,,,YES
ir_act_server,44,activity_user_field_name,character varying,,,,YES
ir_act_server,45,activity_note,text,,,,YES
ir_act_server,46,mail_post_autofollow,boolean,,,,YES
ir_act_server,47,sms_template_id,integer,,32,0,YES
ir_act_server,48,sms_method,character varying,,,,YES
ir_act_server_group_rel,1,act_id,integer,,32,0,NO
ir_act_server_group_rel,2,gid,integer,,32,0,NO
ir_act_server_res_partner_rel,1,ir_act_server_id,integer,,32,0,NO
ir_act_server_res_partner_rel,2,res_partner_id,integer,,32,0,NO
ir_act_server_webhook_field_rel,1,server_id,integer,,32,0,NO
ir_act_server_webhook_field_rel,2,field_id,integer,,32,0,NO
ir_act_url,1,id,integer,,32,0,NO
ir_act_url,2,binding_model_id,integer,,32,0,YES
ir_act_url,3,create_uid,integer,,32,0,YES
ir_act_url,4,write_uid,integer,,32,0,YES
ir_act_url,5,type,character varying,,,,NO
ir_act_url,6,path,character varying,,,,YES
ir_act_url,7,binding_type,character varying,,,,NO
ir_act_url,8,binding_view_types,character varying,,,,YES
ir_act_url,9,name,jsonb,,,,NO
ir_act_url,10,help,jsonb,,,,YES
ir_act_url,11,create_date,timestamp without time zone,,,,YES
ir_act_url,12,write_date,timestamp without time zone,,,,YES
ir_act_url,13,target,character varying,,,,NO
ir_act_url,14,url,text,,,,NO
ir_act_window,1,id,integer,,32,0,NO
ir_act_window,2,binding_model_id,integer,,32,0,YES
ir_act_window,3,create_uid,integer,,32,0,YES
ir_act_window,4,write_uid,integer,,32,0,YES
ir_act_window,5,type,character varying,,,,NO
ir_act_window,6,path,character varying,,,,YES
ir_act_window,7,binding_type,character varying,,,,NO
ir_act_window,8,binding_view_types,character varying,,,,YES
ir_act_window,9,name,jsonb,,,,NO
ir_act_window,10,help,jsonb,,,,YES
ir_act_window,11,create_date,timestamp without time zone,,,,YES
ir_act_window,12,write_date,timestamp without time zone,,,,YES
ir_act_window,13,view_id,integer,,32,0,YES
ir_act_window,14,res_id,integer,,32,0,YES
ir_act_window,15,limit,integer,,32,0,YES
ir_act_window,16,search_view_id,integer,,32,0,YES
ir_act_window,17,domain,character varying,,,,YES
ir_act_window,18,context,character varying,,,,NO
ir_act_window,19,res_model,character varying,,,,NO
ir_act_window,20,target,character varying,,,,YES
ir_act_window,21,view_mode,character varying,,,,NO
ir_act_window,22,mobile_view_mode,character varying,,,,YES
ir_act_window,23,usage,character varying,,,,YES
ir_act_window,24,filter,boolean,,,,YES
ir_act_window,25,cache,boolean,,,,YES
ir_act_window_group_rel,1,act_id,integer,,32,0,NO
ir_act_window_group_rel,2,gid,integer,,32,0,NO
ir_act_window_view,1,id,integer,,32,0,NO
ir_act_window_view,2,sequence,integer,,32,0,YES
ir_act_window_view,3,view_id,integer,,32,0,YES
ir_act_window_view,4,act_window_id,integer,,32,0,YES
ir_act_window_view,5,create_uid,integer,,32,0,YES
ir_act_window_view,6,write_uid,integer,,32,0,YES
ir_act_window_view,7,view_mode,character varying,,,,NO
ir_act_window_view,8,multi,boolean,,,,YES
ir_act_window_view,9,create_date,timestamp without time zone,,,,YES
ir_act_window_view,10,write_date,timestamp without time zone,,,,YES
ir_actions,1,id,integer,,32,0,NO
ir_actions,2,binding_model_id,integer,,32,0,YES
ir_actions,3,create_uid,integer,,32,0,YES
ir_actions,4,write_uid,integer,,32,0,YES
ir_actions,5,type,character varying,,,,NO
ir_actions,6,path,character varying,,,,YES
ir_actions,7,binding_type,character varying,,,,NO
ir_actions,8,binding_view_types,character varying,,,,YES
ir_actions,9,name,jsonb,,,,NO
ir_actions,10,help,jsonb,,,,YES
ir_actions,11,create_date,timestamp without time zone,,,,YES
ir_actions,12,write_date,timestamp without time zone,,,,YES
ir_actions_server_history,1,id,integer,,32,0,NO
ir_actions_server_history,2,action_id,integer,,32,0,NO
ir_actions_server_history,3,create_uid,integer,,32,0,YES
ir_actions_server_history,4,write_uid,integer,,32,0,YES
ir_actions_server_history,5,code,text,,,,YES
ir_actions_server_history,6,create_date,timestamp without time zone,,,,YES
ir_actions_server_history,7,write_date,timestamp without time zone,,,,YES
ir_actions_todo,1,id,integer,,32,0,NO
ir_actions_todo,2,action_id,integer,,32,0,NO
ir_actions_todo,3,sequence,integer,,32,0,YES
ir_actions_todo,4,create_uid,integer,,32,0,YES
ir_actions_todo,5,write_uid,integer,,32,0,YES
ir_actions_todo,6,state,character varying,,,,NO
ir_actions_todo,7,name,character varying,,,,YES
ir_actions_todo,8,create_date,timestamp without time zone,,,,YES
ir_actions_todo,9,write_date,timestamp without time zone,,,,YES
ir_asset,1,id,integer,,32,0,NO
ir_asset,2,sequence,integer,,32,0,NO
ir_asset,3,create_uid,integer,,32,0,YES
ir_asset,4,write_uid,integer,,32,0,YES
ir_asset,5,name,character varying,,,,NO
ir_asset,6,bundle,character varying,,,,NO
ir_asset,7,directive,character varying,,,,YES
ir_asset,8,path,character varying,,,,NO
ir_asset,9,target,character varying,,,,YES
ir_asset,10,active,boolean,,,,YES
ir_asset,11,create_date,timestamp without time zone,,,,YES
ir_asset,12,write_date,timestamp without time zone,,,,YES
ir_attachment,1,id,integer,,32,0,NO
ir_attachment,2,res_id,integer,,32,0,YES
ir_attachment,3,company_id,integer,,32,0,YES
ir_attachment,4,file_size,integer,,32,0,YES
ir_attachment,5,create_uid,integer,,32,0,YES
ir_attachment,6,write_uid,integer,,32,0,YES
ir_attachment,7,name,character varying,,,,NO
ir_attachment,8,res_model,character varying,,,,YES
ir_attachment,9,res_field,character varying,,,,YES
ir_attachment,10,type,character varying,,,,NO
ir_attachment,11,url,character varying,1024,,,YES
ir_attachment,12,access_token,character varying,,,,YES
ir_attachment,13,store_fname,character varying,,,,YES
ir_attachment,14,checksum,character varying,40,,,YES
ir_attachment,15,mimetype,character varying,,,,YES
ir_attachment,16,description,text,,,,YES
ir_attachment,17,index_content,text,,,,YES
ir_attachment,18,public,boolean,,,,YES
ir_attachment,19,create_date,timestamp without time zone,,,,YES
ir_attachment,20,write_date,timestamp without time zone,,,,YES
ir_attachment,21,db_datas,bytea,,,,YES
ir_attachment,22,original_id,integer,,32,0,YES
ir_config_parameter,1,id,integer,,32,0,NO
ir_config_parameter,2,create_uid,integer,,32,0,YES
ir_config_parameter,3,write_uid,integer,,32,0,YES
ir_config_parameter,4,key,character varying,,,,NO
ir_config_parameter,5,value,text,,,,NO
ir_config_parameter,6,create_date,timestamp without time zone,,,,YES
ir_config_parameter,7,write_date,timestamp without time zone,,,,YES
ir_cron,1,id,integer,,32,0,NO
ir_cron,2,ir_actions_server_id,integer,,32,0,NO
ir_cron,3,user_id,integer,,32,0,NO
ir_cron,4,interval_number,integer,,32,0,NO
ir_cron,5,priority,integer,,32,0,YES
ir_cron,6,failure_count,integer,,32,0,YES
ir_cron,7,create_uid,integer,,32,0,YES
ir_cron,8,write_uid,integer,,32,0,YES
ir_cron,9,cron_name,character varying,,,,YES
ir_cron,10,interval_type,character varying,,,,NO
ir_cron,11,active,boolean,,,,YES
ir_cron,12,nextcall,timestamp without time zone,,,,NO
ir_cron,13,lastcall,timestamp without time zone,,,,YES
ir_cron,14,first_failure_date,timestamp without time zone,,,,YES
ir_cron,15,create_date,timestamp without time zone,,,,YES
ir_cron,16,write_date,timestamp without time zone,,,,YES
ir_cron_progress,1,id,integer,,32,0,NO
ir_cron_progress,2,cron_id,integer,,32,0,NO
ir_cron_progress,3,remaining,integer,,32,0,YES
ir_cron_progress,4,done,integer,,32,0,YES
ir_cron_progress,5,timed_out_counter,integer,,32,0,YES
ir_cron_progress,6,create_uid,integer,,32,0,YES
ir_cron_progress,7,write_uid,integer,,32,0,YES
ir_cron_progress,8,deactivate,boolean,,,,YES
ir_cron_progress,9,create_date,timestamp without time zone,,,,YES
ir_cron_progress,10,write_date,timestamp without time zone,,,,YES
ir_cron_trigger,1,id,integer,,32,0,NO
